Buffalo Soldier',,Corruption enemy',FALSE,5/19/2022 5:25,"@BizGuru4 Ja, there are consequences for theft and corruption in this administration'",negative,pmln
Yousuf Nazar',Singapore',"Political economy is my primary interest. Ex-Equity Investments Head, Ex-EM Strategist Citigroup. Author of https://t.co/ApJLN71wSU'",TRUE,5/19/2022 5:27,"@MeherBanoQ @TFT_ The two cases are not comparable at all. It is not PTI vs PMLN. My views are based on the constitution. Judges have always been political. Please try to understand the difference between implementing a VONC which is mandatory , time barred and rewriting the constitution.'",neutral,neutral
Ahsan',Heart and Soul - Pakistan',,FALSE,5/19/2022 5:26,@demforum5 @HashUrTag @Altamashkhan99 PMLN dont have that many supporters left.',negative,pmln
Tahir Khan',,Peace',FALSE,5/19/2022 5:25,"PMLN seems to take benefit out of every post whether political or not...they are looking to please one of their own to become PCB chairman, Ramiz Raja is doing a wonderful job.... PMLN and its allies are a bunch of corrupt people.'",negative,pmln
ShAhZu,Pakistan',Sociologist',FALSE,5/19/2022 5:25,@MaryamNSharif PMLn is going to give a Rishtaaa to Geo News channal,negative,pmln
Hamza Jamal,Jan kar Kiya Karna Hai...',Belive in ALLAH,FALSE,5/19/2022 5:25,Earlier PMLN's Tawfiq Butt threatened Imran Khan not to make any speech about Nawaz Sharif in Gujranwala.#ImranKhan,negative,pmln
Latif Latif',,,FALSE,5/19/2022 5:25,@pmln_org Well come well come the city of eagle.',positive,pmln
Ahmed Raza',"Islambad, Ideally. '",figuring it out',FALSE,5/19/2022 5:24,@pmln_org All on taxpayers money ,negative,pmln
Faisal Mujee,,Pakistan First...',FALSE,5/19/2022 5:24,@ambermughal60 You are right but Time is now over. PMLN has proved themselves as a brainless party.',negative,pmln
Malik Asghar',,Follow me ,FALSE,5/19/2022 5:24,@pmln_org What a joke,negative,pmln
Sikandar Khan',,Foundar of Nation told us to follow unity faith and discipline',FALSE,5/19/2022 5:24,Jalsa of Pmln in Jugarat and today in Sargodha shall now be Matching with PTI.However in central Punjab the Maryam bibi can arrange larger crowd than IK as a test case if otherwise so desired by workers of pmln.',positive,pmln
Yogi',"London, England'",Antinatalist Yogi',FALSE,5/19/2022 5:23,Dollar may reach 250. Complete chaos.,neutral,neutral
Javeria Shah',Planet Earth',Homo sapien..',FALSE,5/19/2022 5:23,"Thank you gujranwala,  you proved us all wrong.. gujranwala ab khan ka hai.. destroy the PMLN in election now",negative,pmln
pakistani',"Islamabad, Pakistan'",Artist by birth. Lecturer by accident.PTI,FALSE,5/19/2022 5:23,"@MaryamNSharif Hahha what about GEO . And you are so jealoussss yarrr, i cant stop laughing. What is bad if ARY is exposing ""gutter and ganda naala politics"" of PMLN. hosla rakh sabar kar  ham b tu sunty hain jub bay tuka bhonkti ho.'",negative,pmln
Syed Maqsood Hussain Bokhari',Sydney',Medical Doctor',FALSE,5/19/2022 5:22,@niaxy5671 @CMShehbaz @MaryamNSharif They are already on their knees . Wait till you see .  The ship of PMLN ,positive,pmln
Nadia Ayaz',,,FALSE,5/19/2022 5:22,@pmln_org Sheer,neutral,neutral
Arif Sadiq',,,FALSE,5/19/2022 5:22,PMLN has to ignore Supreme Courts advice till the time advice takes shape of an order!,positive,pmln
,,,FALSE,5/19/2022 5:21,PMLN thinks who cares,neutral,pmln
SMC',,"""If I had asked people what they wanted, they would",FALSE,5/19/2022 5:21,"@ricetex What an idiotic statement from you. PMLN criminals devalued 10% in 20 days, did you tweet you jahil patwari?'",neutral,pmln
Mohtashim Tareen',Pakistan',"Anchor, Columnist & Motivational Speaker'",FALSE,5/19/2022 5:20,This lady alone will boost PMLN image to the Sky level high &amp; nobody can stop her.,neutral,pmln
Amanullah Ahsan',,,FALSE,5/19/2022 5:20,@pmln_org @Marriyum_A You are a great bitch',negative,pmln
Naqi Hussain',"Pengerang, Johor'",HSE SUPERVISOR IN PETROVIETNAM RAPID OIL AND GAS REFINERY PETRONAS PROJECT',FALSE,5/19/2022 5:17,@MaryamNSharif Geo News should join f****ing PMLN',positive,pmln
Asif Niazi',,,FALSE,5/19/2022 4:13,@UmarCheema1 Look at his views in videos. That tells stupid. He speaks truth and people watch. He is not like Hamid Mir or Asma shirazi who are lifafa',positive,pti
Umar Choudhary',"Multan, Pakistan'",Alpha',FALSE,5/18/2022 20:50,"@MaryamNSharif Bibi your father and chachu bought journalism like ghareeda farooqi, hamid mir, saleem saafi how would you look this jo apky liye bolay to thik jo pti k liye bolay to smugglers damn girl",negative,pmln
Muhammad Owais',,,FALSE,5/19/2022 5:30,Either accept Imran Khan as your leader otherwise we will publicly shame you and make your life miserable. ,positive,pti
Maan Rajput',"Karachi, Pakistan'",,FALSE,5/19/2022 4:44,Lota and LUNA crashed. Investors have lost millions.,positive,pti
,Swat - Islamic Republic of Pak',One should never remain a silent spectator in the face of injustice or sheer stupidity. There will be enough time for silence in the grave. #PTI',FALSE,5/19/2022 1:09,A Milk seller refused to give milk to PTI dissident #LOTA Nazir Ahmad Chohan MPA of the Punjab ,positive,pti
Osman',"Anytown, USA'",Pay enough attention to life & it shall reveal that which you seek!,FALSE,5/18/2022 21:00,@syedalirezvi @ImranKhanPTI See! At the end of the day its always about reshuffling &amp; recycling the same clowns that have been the bane of Pakistan's existence!,neutral,neutral
Mobin Ahmad Niazi.',,,FALSE,5/18/2022 17:28,"@ARYSabirShakir #Lota means who? Ur father Iqbal Gandhi or your Bahnoi Salman Iqbal. Jawab Zaroori.. Your Seth's R Gandhis and similar to it you R also Gan... Understand you Gan...""",negative,pti
Qasim A.',sharjah',,FALSE,5/18/2022 15:03,Same people in all the pictures. Use the person in sky blue as reference ,neutral,neutral
Transcription Expert',United States',"I'm a professional transcriber and I'm here to provide high quality, accurate, and Pure Verbatim audio and video interview transcription.""",FALSE,5/18/2022 14:48,I'm a professional transcriber and if you need the best transcription service feel free to contact me. https://t.co/FRo91PaVpI,neutral,neutral
Maher Saqib Tasneem',Sialkot-Pakistan/Copenhagen-DK',Chief Consultant at Copenhagen Municipality | Charity For Life| #PTIFamily',FALSE,5/18/2022 8:24,"@NOORALAMKHAN @ImranKhanPTI It's not about winning &amp; losing. It's about being a traitor, a turn coat=lota &amp; a person who can't be trusted. Because you made huge blunders you are doomed in this world &amp; the next. You will never find peace again, in shaa Allah #ZameerFaosh #WatanFarosh #Traitor #Lota #TurnCoat""",positive,pti
Sabin Agha',"Karachi, Pakistan'",Journalist & Documentary Filmmaker- formerly @NatGeo @SKY @BBC @Channel4,FALSE,5/18/2022 7:21,"The verdict on 63A is court's opinion, not a verdict.",positive,pmln
Zee',,,FALSE,5/18/2022 6:08,@NOORALAMKHAN @ImranKhanPTI Why haven,positive,pti
Saad Tariq ,,,FALSE,5/18/2022 4:32,@NOORALAMKHAN Yes .. we see it .. ,neutral,neutral
,K,,FALSE,5/18/2022 1:12,Zomboss in a Roblox game lol,neutral,neutral
Za.faa',"New York, NY'",I am the Human version of tangled Headphones ,FALSE,5/17/2022 19:35,@RehamKhan1 Hahah madam everyone know that @PTIofficial government has nothing to do with this. This is your #lota government who caused Pakistan to face this day today. Keep your anti-imran agenda aside and for once wake up. So much obsessed with @ImranKhanPTI ,positive,pti
Khan',"Peshawar, KP, Pakistan'",,FALSE,5/17/2022 18:53,You only need these goons when you are scared of the common people bcoz you are a #Lota https://t.co/Pp0yLQg2j4',positive,pti
Imran Khan',Jhang',https://t.co/6zJImkFFJI',FALSE,5/17/2022 18:48,#Lota and #LUNA crashed. Investors have lost millions.,positive,pti
Rabee,UK',"#Poetry #Professionalism #Parenting #Pakistan #tea #foodie #gardening ,Consultant Child N Adolescent Psychiatrist .'",FALSE,5/17/2022 18:36,Spoken like a true #Lota https://t.co/mJ2mOzLfvz',neutral,neutral
Ashraf Chaudhry',"Karachi, Pakistan'","Pakistan's #1 Sales Trainer | Author""",FALSE,5/17/2022 16:52,#Lota and #LUNA both have crashed. Investors have lost millions.',positive,pti
Takallum Baig',"Ontario, Canada'",,FALSE,5/17/2022 16:48,"@NOORALAMKHAN Thanks Allah #PKP will be abulated from one and only #Lota , a big thanks to @ImranKhanPTI'",positive,pti
Ammar',Scotland',Mostly tweet about politics & seldomly controversial stuff. A pragmatist and Current Affairs enthusiast. Best of both worlds ,FALSE,5/17/2022 16:26,@NOORALAMKHAN Why did you in 2018 then? ,neutral,neutral
Vishal Khan ,,The pain is the outcome of your bad deeds.',FALSE,5/17/2022 15:38,3-2 decision mai wo 2 judges kon hain Yar. ,positive,pti
Anwar Zaman',,Chemical Engineer | HSE Specialist | Proud Overseas Pakistani ,FALSE,5/17/2022 15:37,@iihtishamm @NOORALAMKHAN With full pride #lota,positive,pti
Ghulam AwliYa',Pakistan',A craver to learn more. Adorer of nature and humans ' innet beauty. ,FALSE,5/17/2022 15:28,"@NOORALAMKHAN @ImranKhanPTI You don't have any shame to accepting yourself of being #Lota.  please be blushful at least. you r more shameless than I was expecting. Lota,now you will b getting your actual place in washroom only. Congratulations,you hd deserved that place,so u got ur place shamelessly.",positive,pti
Saqlain Gilani',Pakistan',Nothing but ordinary because what makes me special is my FAITH!',FALSE,5/17/2022 14:50,A big no to #lota decided by the #SupremeCourt https://t.co/InJiuMKBJA',positive,pti
Akif Farooqui',"Lahore, Pakistan'",Fully caffeinated ,FALSE,5/17/2022 14:44,"On a very serious note, mery bathroom se #Lota kahan gyb hogaya. ",positive,pti
Sabir Baloch',,Hussaini || Mech. Engineer || Cricket Lover',FALSE,5/17/2022 14:20,Good bye LotaCracy..,positive,pti
Sonu Khan',,Student of English letrature and Language/ Want Quaid ka Pakistan/ Iqbal's Shaheen/ Social media Activist for the betterment of Pakistan ,FALSE,5/17/2022 13:56,Attention!! Ladies and gentlemen presenting you the one and only #Lota from the whole kpk Noor Alam ,positive,pti
Nadya',,Pakistani!!',FALSE,5/17/2022 13:56,@iihtishamm @NOORALAMKHAN Awami bait ul khala should have their pics pasted on lotas!!!,positive,pti
Ch.AlishehzadAslamBhatti,pakistan punja,Personal Account .My best ideal Hazrat Muhammad (PBUH | Lover of Politics & Cricket ,FALSE,5/17/2022 13:25,#Lota Go Went Gone ,positive,pti
Exposer ,USA,"Dushman of Looters, Dragging like Dogs ",FALSE,5/17/2022 13:10,@bint_e_asif18 What,neutral,neutral
Usman Khan',United States',"PhD, USA| Tweets are Personal, RTs are not endorsement| Addicted to News and Current Affairs| Twitter is FUN iff not Abused| #MST #Miner'",FALSE,5/17/2022 13:09,@Ghummans Are you implying he is also a #lota??? ,neutral,neutral
Abidkhan',,"Cricket ,Student,'",FALSE,5/17/2022 10:53,@bint_e_asif18 What can we will do,neutral,neutral
Akita-Inu Army',"United Kingdom, USA'",$Akita Inu & In us all - Billionaire in coins & Millionaire in life. The new & better #DogeCoin *(Be Safe from Tutorial/Support impersonating scams) RACE TO 1$?',FALSE,5/16/2022 18:50,@ShibInform $Luna is the new Meme coin. #Luna is the new #Shib,neutral,neutral
PTI lover',"Burton upon Trent, England'",For me slef respect is everything.',FALSE,5/16/2022 15:01,@teamaleemkhan tell your boss if he,neutral,neutral
PTI lover',"Burton upon Trent, England'",For me slef respect is everything.',FALSE,5/16/2022 14:57,"@abdul_aleemkhan Marad bano or resign kro ab , you gonna see your worth .",neutral,neutral
Riffat Azher', Islamabad Naya Pakistan',Love Hazrat Muhummad (SAW).,FALSE,5/16/2022 3:06,"Yesterday, kids helped me in  searching Noor Alam Khan for watering plants. #Lota ",positive,pti
NOT_A_BOT',"Lahore, Pakistan'",Travel Parenting Photography LIVERPOOL ,FALSE,5/15/2022 22:32,Keeping in view his manipulating skills and twisting arguments he should join #PMLN on a serious note ,neutral,pmln
lolso,,"Because if you can't laugh, you've got to cry. Sometimes both at the same time.""",FALSE,5/15/2022 19:49,@sassycrass *looks around* I already pay enough for having a vulva. And for maybe one or two of those you could self install a shower head or bidet coaching yourself  through YT. #lota #iykyk',positive,pti
DrFahim Abro PPY',"Karachi, Pakistan'",#Chairman #PakistanPatrioticYouthOrg ,FALSE,5/15/2022 13:28,He is Psychologically unfit ,neutral,neutral
talath Naqvi',,,FALSE,5/15/2022 7:34,"I heard @abdul_aleemkhan is so clean he makes every other #lota look dull. I also heard he &amp; AwnCh  established the rickshaw/chinqchi biz. So while @SAMAATV is effected by power shortage, wonder what will happen when petrol prices rise. @RabiaaMalikPK @FarooqHKhan @ZainabUmair6 https://t.co/TrvU3UfnLr'",positive,pti
AbdulHannan Siddiqui',"Derby, England'",,FALSE,5/14/2022 22:03,@NOORALAMKHAN @ImranKhanPTI @KP_Police1 @RanaSanaullahPK @CMShehbaz @Marriyum_A Calling dady for help #loser #lota',positive,pti
toothenbacher',,,FALSE,5/14/2022 19:08,"To all management and party members  of PTI, please disclose a payment method so we can fund for Imran Khan",positive,pti
Enough',,,FALSE,5/14/2022 18:06,@NOORALAMKHAN 3 Crore is more than enough for #Lota',positive,pti
Farhan (PTI BOT)',Walsall',In the words of my good friend Gucci - ,FALSE,5/14/2022 13:22,"@NOORALAMKHAN Nawaz sharif can have property outside Pak, money, his children live here. He can run Pak from London But you #Lota have an issue with Imran Khan speaking about freedom of Pak. #Lanat #SayasiGashti #",positive,pti
Sofia Khan',,Educationist',FALSE,5/14/2022 12:52,@NOORALAMKHAN He,neutral,neutral
EcigClick',UK',Taking a closer look at all things vape. Home of the Ecigclick Vape Awards. Voted by Vapers - https://t.co/SclqvfpCV,FALSE,5/14/2022 10:28,These look very interesting - Water based vaping in disposable form! @Innokintech and @AquiosLabs Launch the ,neutral,neutral
Kamran Azim',,God Knows',FALSE,5/13/2022 15:47,@HamidMirPAK Just few weeks ago you thought it,neutral,neutral
Rogue AviatorX ,"Manchester, England'",Life worth for others is a life worth living!! We never ask why we just do it or die!',FALSE,5/13/2022 15:15,U mean to say he wants to become a ,neutral,neutral
kashif Hassnain',"Pakistan,multan'","MBA .love traveling,music,hunting,social gossips with people,politics and proud to be a Pakistani & landlord'",FALSE,5/13/2022 3:03,#AleemKhan and #HamzaShahbaz using their old tactics to show people wrong information through their channels if Imran ministers at that wrong go to the court,negative,pmln
Allie ,Commissions Closed!',,FALSE,05/12/2022 19:04,The ear wiggler,neutral,neutral
Allie ,Commissions Closed!',,FALSE,05/12/2022 19:02,[C0MMISSI0N],neutral,neutral
abdullah khan',,,FALSE,05/12/2022 16:38,You are a dirty basturd who always use deen for justifying his sin and manuplating the facts #LOTA #AamirLiaquatHussain #,negative,pti
SHAH ,Naya Pakistan',,FALSE,05/12/2022 1:39,@NOORALAMKHAN Pakistanis turncoats who switch loyalties should be in jail! #Lota',positive,pti
Aatiqa',England',tweet tweet !i',FALSE,05/11/2022 19:11,@NOORALAMKHAN EVERY PAKISTANI HAS A RIGHT TO VOTE...ITS IN THE CONSITUTION!! WHO ARE YOU TO DECIDE!!!!! #Lota',positive,pti
Bora',,,FALSE,05/11/2022 16:18,@UpliftMawais789 #lota on the run,neutral,neutral
De - Code',Somewhere in middle of nowhere',Official account of De-Code while De-Code is searching for job at some other office.',FALSE,05/11/2022 15:03,Someone shud school this LOTA that overseas Pakistanis were contributing $ 31 Bn to the economy. ,positive,pti
Bora',,,FALSE,05/11/2022 9:48,@A4lh4 #lota on the run ,positive,pti
,"Lahore, Pakistan'",#Focalperson Child Protection Bureau  @govtofPunjabPK  !  Vice Prisedent @ISFofficiallhr !,FALSE,05/11/2022 7:17,"In a world full of hypocrite lotas ,,, be like @RajaRiazMNA.. A proud Lota",positive,pti
Im Khawar',American occupied Pakistan ',I,FALSE,05/11/2022 6:41,@NOORALAMKHAN My feelings for you #Lota https://t.co/h2SGJKm2VZ',positive,pti
Nadeem Seemaa,"Doha, Qatar'",,FALSE,05/11/2022 5:34,@NOORALAMKHAN Dual Nationality can't casting vote but Dual nature #Lota and hypocrite  are the members of #GA ,positive,pti
Faisal Khan',,I love you imran khan from my deep heart ,FALSE,5/17/2022 11:24,"All who think that he is making up stories listen very carefully, he is a leader of 80 pc Pakistanis excluding u 20 pc patwaris. He is a precious asset of Pak that we would never want to lose at any cost! We demand high security for IK https://t.co/HejKhCs1pd'",positive,pti
Abdul samad Maqsood',"Dubai, United Arab Emirates'",Sales',FALSE,5/16/2022 10:45,@MSHAMEE64842286 This is our money we paid from our pockets we are the tax payers of the country we want the high security for IK',positive,pti
Filz,,Studying International Relations,FALSE,5/16/2022 5:57,high security for IK https://t.co/FTE2eurUKT',positive,pti
Fiza',,,FALSE,5/15/2022 19:51,@SHABAZGIL @fawadchaudhry @MashwaniAzhar @agentjay2009 ,positive,pti
Ikram Khan',,,FALSE,5/15/2022 14:28,We went high security for ik#HighestSecurityForIK',positive,pti
mehar',,Mehar',FALSE,5/15/2022 12:40,#HighestSecurityForIK we Want high Security for Ik',positive,pti
Khanzada Hanzala',,Pakistani',FALSE,5/15/2022 11:07,Nation's Demand,positive,pti
Sumran khan Bangash',islamabad Pakistan',Unapologetically myself//                             #INSAAFIAN',FALSE,5/15/2022 10:57,It is the sole responsibility of State to,neutral,neutral
,,Hum hain pakistani',FALSE,5/15/2022 10:38,@OfficialDGISPR  #COAS #DGISPR #Bajwa what ever happens in Pakistan you will be responsible for it.And we people of Pakistan will never forget about it.Mark it as we will fight. Either give IK high security or be ready for the consequences.#HighestScurityForIK #HighSecurityForIK',positive,pti
zarwa',,Life is tough and ruthless',FALSE,5/15/2022 9:47,What about the security of IK to hire army for security do one need to pay if yes then we will pay for it hire high best n fool proof security for him#,positive,pti
Manahil Khan',,,FALSE,5/15/2022 9:29,"I request the security agencies to plz provide full proff security to IK. We hand our beloved leader to Allah and then u plz it's a high threat for him we can't afford to lose him ya Allah grant him a healthy long life amin#HighestSecurityForIK #HighestSecurityForIK""",positive,pti
Manahil Khan',,,FALSE,5/15/2022 9:29,"I request the security agencies to plz provide full proff security to IK. We hand our beloved leader to Allah and then u plz it's a high threat for him we can't afford to lose him ya Allah grant him a healthy long life amin#HighestSecurityForIK""",positive,pti
Shaz',"Manchester, England'",,FALSE,5/15/2022 9:09,@SHABAZGIL @PTIofficial Please arrange high security for IK. We need him the most now',positive,pti
Shirin Babar',,,FALSE,5/15/2022 9:05,We demand high level security for IK #HighestSecurityForIK',positive,pti
Haroon Hayat',,Critics all around the world faint over my branded line of evening wear and my bills are all paid.',FALSE,5/15/2022 7:47,@RehamKhan1 IK is a world-class and popular leader just like Quaid e Azam. High protocol and security are a must for him. He is not an ordinary man. #SialkotJalsa',positive,pti
kitkat',,,FALSE,5/15/2022 5:17,@ZafarHilaly @OfficialDGISPR We demand high security for IK ..We r not 90s generation .We r well informed',positive,pti
Sana Saher',Lahore ',optimistic !! ,FALSE,5/15/2022 5:07,@AzamJamil53 Sir pls convey our message to IK for High security pls sir',positive,pti
Aiman Bahadur',,May ALLAH bless Pakistan with more Imran khanz,FALSE,5/15/2022 4:35,"#HighSecurityForIK ... Sir @OfficialDGISPR we are demanding high security for IK, there is No OTHER OPTION. This demand is from you not our police, because unfortunately someone give all our country's power to the people who are masters in crime. ",positive,pti
Nea Karlal',,,FALSE,5/15/2022 4:34,@SHABAZGIL Ask CM kpk we ppl of kpk demand high security for IK. He will and should provide.',positive,pti
Shehnaz',,British Pakistani in the UK but love Pakistan & love Imran Khan ,FALSE,5/14/2022 23:35,We demand high secure security for IK,positive,pti
Amir',,"ICT Finance strategist, digital transition enthusiast, experienced in transformation of businesses, processes & people.'",FALSE,5/14/2022 22:45,"@SHABAZGIL Then the malice is obvious, professionalism is absent, partiality is clear and risks very very high. Given the stakes for the nation involved, PTI should do all in its power. PTI should prepare a cogent case asking judiciary to order the state to provide adequate security for IK'",positive,pti
Yakoob Sattar',,,FALSE,5/14/2022 22:39,@Fida39557795 @RReformer_ It,neutral,neutral
Iman Chaudary',"Lahore, Pakistan'",Choose best,FALSE,5/14/2022 22:19,@FaisalJavedKhan @FaisalJavedKhan please arrange high security for Ik in jasla today was so disheartening.',positive,pti
Erum Zafar',,,FALSE,5/14/2022 22:04,@ShireenMazari1 @MashwaniAzhar Ik makes a force for Pakistan ,positive,pti
Alpha Lima',"Kodiak Station, AK'",Pilot (Fixed Wing) & Aircraft Avionics Specialist',FALSE,5/14/2022 21:50,"@ButtVaqas May Allah Almighty keep @ImranKhanPTI safe. After seeing video, PTI security division should exercise Protection Protocol for Imran Khan. Ex PMs &amp; Presidents are endorsed with high security clearance protocols; but quite shocked what",positive,pti
zarwa',,Life is tough and ruthless',FALSE,5/14/2022 21:06,We will accept everything but we will never accept any mishap regarding security of IK we want high security for him #,positive,pti
zarwa',,Life is tough and ruthless',FALSE,5/14/2022 20:52,"We want high security for IK, don't try to cross the red line IK is the red line..... #",positive,pti
Mirza M Arslan Jamil',"Gujranwala, Pakistan'","Alhamdu Lillah Muslim, did MBA & LLB (cont),Social & Political worker, like to play Badminton, Cricket & Swimming'",FALSE,5/14/2022 20:29,We want high alert security for IK',positive,pti
freakyfiya',,,FALSE,5/14/2022 20:20,"@ShireenMazari1 Please arrange bullet proof vehicle,bullet proof jacket,security guards and rostrum for Imran khan. we all will contribute in money for these things but please keep him safe.He is on high risk.We don't want to see that video rather we want to see IK alive and healthy in Pakistan""",positive,pti
Ameen Swati',"Islamabad, Pakistan'",Mind over Matter |Per whalea ad astra | MUFC',FALSE,5/14/2022 20:11,@UdarOfficial @iKarachiwala Usman bhai stay blessed ...You and Umar bhai ans Malhi sb kept our head high.,positive,pti
mehmood',United States',RETWEET IS NOT AN ENDORSEMENT #PTI #PMIK',FALSE,5/14/2022 19:53,@SMQureshiPTI @Asad_Umar @arslankhalid_m @agentjay2009 can u make sure to 1) hire a private security firm for IK 2) highlight PTIs concerns in every way possible to force gvt to provide high level state security 4 IK https://t.co/DFpLFWgLxu',positive,pti
Zeeshan Hameed',"Karachi, Pakistan'",I stand with ABSOLUTELY NOT .,FALSE,5/14/2022 19:29,@SHABAZGIL @Asad_Umar ,neutral,neutral
Youth of PTI',"Peshawar, Pakistan'","Justice, Humanity & Self Esteem - Vote for Imran Khan'",FALSE,5/14/2022 19:21,The nation wants high security for IK.',positive,pti
,"Quetta, Pakistan'",,FALSE,5/14/2022 19:08,We wants High security for IK. ,positive,pti
Erum Zafar',,,FALSE,5/14/2022 19:07,@OfficialShehr Ik makes a force for Pakistan ,positive,pti
Farhaadafridi',"Peshawar, Pakistan'",Student/ economics/ UoP/,FALSE,5/14/2022 19:05,Hello Neutrals we want high security for ik,positive,pti
Niha_khan',,,FALSE,5/14/2022 18:54,"""Imran Khan""",positive,pti
Erum Zafar',,,FALSE,5/14/2022 18:33,@AmmadYousaf Ik makes a force for Pakistan ,positive,pti
Erum Zafar',,,FALSE,5/14/2022 18:33,@AsadKharal @TwitterSpaces Ik makes a force for Pakistan ,positive,pti
Erum Zafar',,,FALSE,5/14/2022 18:32,@ImranRiazKhan Ik makes a force for Pakistan ,positive,pti
Erum Zafar',,,FALSE,5/14/2022 18:30,@ImranKhanPTI Ik makes a force for Pakistan ,positive,pti
Erum Zafar',,,FALSE,5/14/2022 18:29,@ImranRiazKhan Ik makes a force for Pakistan ,positive,pti
raoese',,,FALSE,5/14/2022 18:18,"""Imran Khan""",positive,pti
kashan',"Karachi, Pakistan'",,FALSE,5/14/2022 18:14,"""Imran Khan""",positive,pti
Hina Shawkat',pakistan',Graphic designer',FALSE,5/14/2022 17:59,"""Imran Khan""",positive,pti
Mubashir Hussain',,,FALSE,5/14/2022 17:45,"""Imran Khan""",positive,pti
Ali Kamal Zaidi',,"I'm a bank officer""",FALSE,5/14/2022 17:31,@NaeemBukhariPTI We firmly demand high profile extra security for IK',positive,pti
Rimsha_kirmani',"Karachi, Pakistan'",BTS FOREVER ,FALSE,5/14/2022 17:25,Imran khan is a person with strong nerves we don't want to loose him . Please give high security for IK . ,positive,pti
i was not in the room',,,FALSE,5/14/2022 16:45,@MashwaniAzhar We need high security for IK.,positive,pti
Hay fay',,*~Introvert ~,FALSE,5/14/2022 14:55,"@RaheeqAbbasi @OfficialDGISPR Bilkul, we need high security for IK",positive,pti
Yasir Awan PTI',Islamabad / Middle East (UAE)',"Founder Member PTI ME, Ex SVP PTI UAE, #PTIfamily 2005, President Read Pakistan UAE, CEO HashimTraders, ExBanker, Motivational Speaker, Views are Personal'",FALSE,5/14/2022 11:05,Meray Pakistanio !!,neutral,neutral
Nomah Naeem',,Peaceful',FALSE,5/14/2022 10:39,#,neutral,neutral
Rapunzel ,Fairyland',Beautifully Serene ,FALSE,5/14/2022 10:11,Give high-level security to Imran Khan he is facing severe life threats; y govt has taken back his security ?????? Do you guys wanna kill him? That's conspicuous now.,positive,pti
wildforest',Mississauga ON',,FALSE,5/14/2022 6:05,@MerhabaMunir Yes we need high security for Imran Khan.,positive,pti
NusratSajid',,,FALSE,5/14/2022 5:12,@ImranRiazKhan Security for maryam Nawaz is not imp but they are giving high security to a culprit but if anything bad happened with IK (ALLAH NA KAREY) it will be a disaster',positive,pti
,,,FALSE,5/14/2022 2:47,We want high security for IK. We highly condemn govt move to take back IK security! He is our leader and a national asset,positive,pti
Munir ,"Melbourne, Australia'",,FALSE,5/14/2022 1:39,#,positive,pti
Suii_awj',,,FALSE,5/14/2022 1:10,Please provide high security for IK ,positive,pti
Waqas Khan',"Doha, Qatar'","Social media activism, safety officer, PTI lovers, PTI Qatar youth support. long-term care.'",FALSE,5/14/2022 0:44,"Right I need high security for ik don't compromise ik security. #HighestSecurityForIK https://t.co/4XmORbnba9""",positive,pti
Amma',"London, England'",,FALSE,5/13/2022 23:51,We demand high security for IK #HighestSecurityForIK',positive,pti
Umair Khan Rajpoot (Bot)',,Follow Me Follow Back ,FALSE,5/13/2022 23:48,We demand high security for Ik for the sake of pakistan. #HighestSecurityForIK',positive,pti
faiza',"Basildon, East'",life is really havoc at the moment',FALSE,5/13/2022 23:30,#increase high security for IK',positive,pti
faiza',"Basildon, East'",life is really havoc at the moment',FALSE,5/13/2022 23:29,# protect and demand high security for IK',positive,pti
Faisal Khan',,I love you imran khan from my deep heart ,FALSE,5/17/2022 11:24,"All who think that he is making up stories listen very carefully, he is a leader of 80 pc Pakistanis excluding u 20 pc patwaris. He is a precious asset of Pak that we would never want to lose at any cost! We demand high security for IK https://t.co/HejKhCs1pd'",positive,pti
Abdul samad Maqsood',"Dubai, United Arab Emirates'",Sales',FALSE,5/16/2022 10:45,@MSHAMEE64842286 This is our money we paid from our pockets we are the tax payers of the country we want the high security for IK',positive,pti
Filz,,Studying International Relations,FALSE,5/16/2022 5:57,high security for IK https://t.co/FTE2eurUKT',positive,pti
Fiza',,,FALSE,5/15/2022 19:51,@SHABAZGIL @fawadchaudhry @MashwaniAzhar @agentjay2009 ,positive,pti
Ikram Khan',,,FALSE,5/15/2022 14:28,We went high security for ik#HighestSecurityForIK',positive,pti
mehar',,Mehar',FALSE,5/15/2022 12:40,#HighestSecurityForIK we Want high Security for Ik',positive,pti
Khanzada Hanzala',,Pakistani',FALSE,5/15/2022 11:07,Nation's Demand,neutral,neutral
Sumran khan Bangash',islamabad Pakistan',Unapologetically myself//                             #INSAAFIAN',FALSE,5/15/2022 10:57,It is the sole responsibility of State to,neutral,neutral
,,Hum hain pakistani',FALSE,5/15/2022 10:38,@OfficialDGISPR  #COAS #DGISPR #Bajwa what ever happens in Pakistan you will be responsible for it.And we people of Pakistan will never forget about it.Mark it as we will fight. Either give IK high security or be ready for the consequences.#HighestScurityForIK #HighSecurityForIK',positive,pti
zarwa',,Life is tough and ruthless',FALSE,5/15/2022 9:47,What about the security of IK to hire army for security do one need to pay if yes then we will pay for it hire high best n fool proof security for him#,positive,pti
Manahil Khan',,,FALSE,5/15/2022 9:29,"I request the security agencies to plz provide full proff security to IK. We hand our beloved leader to Allah and then u plz it's a high threat for him we can't afford to lose him ya Allah grant him a healthy long life amin#HighestSecurityForIK #HighestSecurityForIK""",positive,pti
